 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X	 X
-25.83173752	-24.13962364	11.94344902	74.29003906	78.79039764	-19.25802803	24.27075386	22.76091957	6.97679043	-26.57727814	51.24135971	32.77203751	122.90908051	107.44954681	15.77490044	85.14337158	72.79250336	39.80895233	38.28310776	-19.73938179	16.81941414	-0.89580482	74.90612793	-6.57484293	421.36190796	-20.78106689	-8.56727982	-5.18230057	-6.10757446	-4.76204586	-1.60294330	-4.01688337	-0.91693789	1.90751135	-1.93694234	-710.87158203	273.30783081	-86.85459137	272.73526001	-387.91043091	0.67395294	1.25349534	0.73691714	0.41991809	0.18384297	1.00565994	0.09340645	0.45425323	2.62423658	1.65454435	-1.67655194	0.97899330	0.88713437	-2.54454660	1.86110425	4669.30761719	353.12234497	-129.11383057	-85.79883575	559.50396729	44.85517120	3.72202110	20.89615440
-25.61828041	-23.67749596	11.59460258	74.58148956	78.14658356	-18.72185898	23.56149483	22.18021393	7.10067415	-26.63211441	51.51314163	33.95371628	124.87390137	107.13198853	17.96777344	84.95703125	73.54075623	38.04575729	38.32080841	-14.78896809	15.04628181	0.20535828	76.17372131	-8.76335716	431.62832642	-20.86040115	-8.26890755	-5.91988373	-5.56529379	-4.10815191	-1.63292265	-3.63711953	-0.84279418	1.65837777	-1.87999523	-511.32958984	469.17660522	-70.25656128	159.85726929	-700.23614502	0.67543346	1.25400233	0.74034172	0.46805078	0.12403925	1.04828346	0.67453545	-0.22906981	3.00333142	1.91594195	-2.10753751	1.55853009	1.19608581	-2.58795238	2.01859498	2707.66137695	328.18237305	-109.41490173	-95.71668243	586.98101807	44.70238876	3.45191097	20.96832657
-25.44422722	-23.17260742	11.28021431	74.93765259	77.62893677	-18.11892319	22.77730370	21.67963982	7.19313812	-26.65890121	51.71868134	35.05578995	126.90739441	106.78321075	20.25001144	84.79642487	73.89536285	35.17106247	38.60488129	-9.30185604	13.09102154	2.02846241	77.30495453	-10.15075016	435.02487183	-20.94577408	-7.70732069	-6.27327919	-4.79901695	-3.42438340	-1.60597134	-3.25105810	-0.76854914	1.33177304	-1.85791087	-271.71722412	685.13586426	-73.89363861	43.24361038	-1006.35888672	0.67707062	1.25434256	0.74390006	0.51384389	0.08291338	1.08627105	0.27774417	0.90444726	3.32420206	1.17513096	-1.67130053	1.65858495	1.54969037	-1.76306856	1.82162058	1127.69628906	276.90640259	-101.83860779	-99.94544220	603.63702393	44.60988235	3.26470566	21.04524803
-25.32352638	-22.56027985	10.96612072	75.35093689	77.22466278	-17.46873856	21.94450760	21.25905037	7.26000261	-26.69728851	51.85892868	36.09134674	128.95936584	106.42347717	22.57166862	84.58726501	73.83683777	31.19843674	39.10091782	-3.50936961	11.02838421	4.68257856	78.17319489	-10.67958164	434.59457397	-21.02023697	-8.08069706	-7.15596676	-4.26529837	-3.23442793	-1.54575920	-3.09574008	-1.23500252	1.53699696	-1.54885435	-13.38339901	906.53399658	-98.46051025	-70.27010345	-1281.26037598	0.67885488	1.25457239	0.74757719	0.55613953	0.05733898	1.11934400	-0.35677564	0.78565341	2.59157658	0.50885850	-0.94159734	1.25794673	1.61839712	-1.32140732	1.69145072	162.64077759	210.39717102	-102.95382690	-95.95625305	610.84558105	44.58460617	3.16518426	21.11218452
-25.25090027	-21.76983833	10.62613869	75.81652832	76.91227722	-16.80495644	21.09733200	20.89799690	7.30851507	-26.78474998	51.93090820	37.06550217	131.00489807	106.08270264	24.87962151	84.25659180	73.37250519	26.27573776	39.74394989	2.43612218	8.88959312	8.17113018	78.71583557	-10.28661537	432.79006958	-21.05381775	-7.59906673	-7.91912460	-3.56994390	-2.27026772	-1.53721154	-2.98450589	-1.28270602	1.25853384	-1.38012922	235.30996704	1107.06042480	-142.09323120	-170.55105591	-1497.21276855	0.68077141	1.25473940	0.75135177	0.59254599	0.04491390	1.14352357	-0.53843850	0.85360843	1.90493035	-0.02745202	-0.21731530	0.96547890	1.42991602	-1.14782572	1.85975718	-249.91920471	150.06321716	-108.45420074	-81.04190826	610.71435547	44.62001801	3.15686393	21.14098740
-25.20535088	-20.78732872	10.24680710	76.32942200	76.66842651	-16.17938423	20.27245140	20.56105995	7.34989929	-26.95858002	51.92824936	37.97161102	133.04083252	105.80367279	27.11419487	83.73706818	72.55841064	20.68438339	40.45778656	8.39341068	6.71064949	12.37052917	78.97973633	-8.96345043	431.12768555	-21.01752472	-6.57127714	-8.17091084	-2.53050756	-1.04246879	-1.65215480	-3.08578277	-1.52213395	1.34220421	-1.00211489	436.13919067	1254.51904297	-200.16535950	-245.12718201	-1628.44238281	0.68279511	1.25488365	0.75518346	0.61974472	0.04308396	1.15212035	-0.71561515	1.43013954	2.66750383	-0.34027863	0.32884899	1.74570203	1.33849216	-0.29491472	2.36829162	-304.83471680	120.33581543	-113.14963531	-53.10728836	604.43090820	44.70132446	3.24443436	21.10312080
-25.17064285	-19.69267845	9.83591080	76.88001251	76.47730255	-15.65564442	19.50398445	20.20913506	7.39815760	-27.25524902	51.84527969	38.79541397	135.06129456	105.63957977	29.20487785	82.97799683	71.50804138	14.78866005	41.16310501	14.12108421	4.58537817	17.03473854	79.14978790	-6.88284302	430.22811890	-20.92029953	-6.48765326	-8.50203991	-1.83665347	-1.07443154	-1.99356604	-3.47579765	-2.27448487	1.62029481	-0.90563339	541.25732422	1320.55627441	-265.55551147	-281.91033936	-1658.66064453	0.68489152	1.25503612	0.75901109	0.63623500	0.04936654	1.14070868	-1.17791605	2.74155378	2.70817232	-0.85722280	0.99454027	1.30030048	1.42364311	-0.43462166	2.62939405	-198.79945374	138.70182800	-111.89812469	-11.62174892	591.18347168	44.81378174	3.43715262	21.00731659
-25.14500809	-18.57787323	9.42824650	77.44853210	76.33665466	-15.29261875	18.81803513	19.81070328	7.46504641	-27.70264435	51.68178177	39.52536774	137.04055786	105.64523315	31.07473946	81.96118927	70.38549805	8.98515987	41.79157257	19.27008820	2.65834475	21.80830193	79.49485779	-4.46009159	430.06997681	-20.82343864	-6.18111610	-8.80988598	-1.45973742	-1.21750629	-2.38600683	-3.60640097	-2.29924726	1.59245539	-1.03554392	513.17883301	1290.02099609	-329.69342041	-273.22982788	-1587.15954590	0.68702698	1.25522280	0.76276875	0.64394516	0.06399708	1.11121511	-1.36849689	3.25697875	2.43713474	-0.90426618	1.17046750	0.65053171	1.66792607	-0.85191554	2.53555775	-75.38753510	209.40321350	-101.24141693	41.51224136	568.46905518	44.95059204	3.75207925	20.91498566
-25.12876701	-17.48455429	9.07812786	77.99690247	76.25801849	-15.12833309	18.22507668	19.34999275	7.55682468	-28.31168556	51.44485855	40.16033936	138.93309021	105.86440277	32.65398026	80.71120453	69.38211823	3.65258288	42.30032730	23.48661613	1.07081115	26.27754784	80.24974060	-2.35291171	430.32601929	-20.80235481	-5.17281628	-9.03250885	-0.64672732	-0.97860879	-3.05453825	-3.15357089	-1.94024599	1.32150865	-0.76447207	363.36489868	1164.99316406	-383.90188599	-218.69351196	-1429.17065430	0.68917799	1.25547802	0.76640755	0.64626384	0.09187827	1.07126939	-0.60240281	0.66184962	3.94019580	0.63922876	-0.73842078	2.19098735	1.82447350	-0.99364018	2.43535829	-7.70904827	319.67602539	-80.53586578	101.80822754	534.30786133	45.11762238	4.21331310	20.90196991
-25.11664391	-16.46087456	8.83411312	78.46517181	76.26006317	-15.17416477	17.71243858	18.82808304	7.67705727	-29.07199860	51.14701462	40.70825195	140.68429565	106.31680298	33.89724350	79.28816986	68.67680359	-0.91397077	42.67653656	26.51226044	-0.07713916	30.07162285	81.53830719	-1.27020407	430.59033203	-20.87607574	-4.50488806	-9.09107304	-0.16722156	-1.23807526	-3.54385829	-2.72195053	-1.93666959	1.30724466	-0.52728677	166.23963928	963.34625244	-420.76055908	-125.27203369	-1212.15441895	0.69133008	1.25585914	0.76990831	0.64418209	0.14148623	1.03003776	-0.04342670	-0.59428209	4.93352318	1.58001316	-1.57619464	3.22449589	1.50787604	-0.55790389	2.27367139	-3.31815624	441.27398682	-52.14856720	162.91906738	489.61993408	45.33194351	4.84285402	20.98807526
-25.09680557	-15.62897778	8.71737003	78.78215790	76.35872650	-15.41956139	17.24258614	18.25686836	7.83360147	-29.95291901	50.80355453	41.17973709	142.24850464	106.99136353	34.79668808	77.77012634	68.39505005	-4.55977678	42.93989182	28.25481987	-0.74802136	32.95825577	83.34378815	-1.49968505	430.56213379	-20.97714424	-4.06583643	-8.80617237	-0.03779384	-1.86153495	-3.84413767	-2.11516428	-1.79332066	1.09674251	-0.50668806	18.30655289	714.63330078	-435.74166870	-5.33296919	-971.33221436	0.69346678	1.25645185	0.77327853	0.63657624	0.21973833	0.99342114	0.33529401	-1.69269955	4.99299479	2.05201507	-2.21781659	3.53301883	1.06299675	-0.44536880	1.66232967	-32.94885635	541.26977539	-21.23865128	217.76707458	439.07012939	45.61489105	5.64854097	21.10666656
-25.05167770	-15.15467453	8.72114563	78.89266205	76.56214142	-15.83856010	16.76000786	17.65369987	8.04214191	-30.90849686	50.43103027	41.58488846	143.60795593	107.84924316	35.38525009	76.24250793	68.59310913	-7.28338146	43.14509964	28.83696938	-0.99511164	34.86340714	85.50011444	-2.47993183	430.21847534	-21.00480270	-2.89094687	-8.85356045	0.15648484	-2.00705647	-3.91616678	-1.12885129	-1.03445911	0.49123940	-0.29174510	-22.40506363	453.91857910	-428.21038818	126.50633240	-744.22540283	0.69557106	1.25735414	0.77653676	0.62586337	0.32626802	0.96245980	0.61972904	-4.22306538	4.67958832	2.79207134	-3.14522743	4.19363737	0.49660701	-0.26915255	1.19376183	-63.75224304	595.55621338	5.36677837	259.71133423	390.21868896	45.98577881	6.61796856	21.15671921
-24.96510887	-15.15760994	8.81739807	78.78146362	76.87091827	-16.39458656	16.20126534	17.03948784	8.32376766	-31.88354874	50.04548264	41.93504333	144.78375244	108.83155823	35.73215103	74.79003906	69.27014923	-9.21586132	43.37411880	28.58187675	-0.97266132	35.83332825	87.74037933	-3.07982898	429.78585815	-20.89780426	-2.07436562	-8.86420918	0.07463843	-1.98575449	-3.75275707	-0.68487430	-1.20339739	0.82792670	0.02963661	38.83555603	214.01774597	-400.39956665	257.15310669	-562.44750977	0.69764388	1.25864887	0.77969992	0.61962551	0.45334125	0.93621331	0.45435455	-3.59984422	4.22461224	2.34601927	-2.15235615	4.18649530	-0.07270567	0.56650519	1.45619965	-74.66423798	595.68652344	21.35397911	283.49026489	351.04666138	46.46048737	7.71701908	21.07527351
-24.82838821	-15.65485001	8.95758057	78.47557831	77.27864838	-17.04758263	15.50249481	16.43625069	8.70165634	-32.81828690	49.66111755	42.24383926	145.83479309	109.86625671	35.93487549	73.48077393	70.38703918	-10.59351826	43.71659088	27.92764091	-0.89890903	36.00418854	89.80522156	-2.58105683	429.49670410	-20.65238380	-2.15551758	-8.06964111	-0.10121869	-2.39016891	-3.65612817	-0.69023448	-1.38260138	1.10214591	-0.36334506	143.22851563	19.89072227	-355.31280518	377.41204834	-442.73706055	0.69971329	1.26038516	0.78278255	0.62467569	0.58875948	0.91401863	0.35731730	-2.22621822	3.98522162	1.78997970	-1.45373797	3.63005304	0.15759353	0.61156511	1.33958149	-56.53073120	547.28009033	22.82398415	286.05612183	327.00509644	47.05243683	8.88885689	20.85642242
-24.63951302	-16.55914879	9.07665920	78.03607178	77.77080536	-17.76078033	14.60553169	15.86245918	9.19824791	-33.65191269	49.29102707	42.52473831	146.84107971	110.87278748	36.10795975	72.35736847	71.88525391	-11.71313858	44.24761200	27.30096436	-0.98775184	35.58383942	91.54545593	-1.26945972	429.39453125	-20.29963684	-2.09993768	-7.42552471	-0.00238428	-2.41498017	-3.83088112	-0.52473706	-0.83630747	1.12962472	-0.73374611	201.52075195	-113.12689209	-295.51467896	481.59179688	-383.03268433	0.70182055	1.26256704	0.78579783	0.64169794	0.71797860	0.89578784	0.29313618	-2.63369489	3.82747746	1.96996081	-1.45328486	3.59366441	0.56998920	0.61531442	1.03219104	-11.20039940	464.73834229	9.18425083	267.36544800	319.56347656	47.77025223	10.05522919	20.52979469
-24.39919090	-17.71144485	9.10889912	77.54437256	78.32169342	-18.50143623	13.46466541	15.32583904	9.82991791	-34.33067703	48.94892883	42.78923798	147.87345886	111.76953125	36.36458206	71.45111084	73.70344543	-12.83652401	45.00993347	27.00794411	-1.39866257	34.82514191	92.93055725	0.00908611	429.42037964	-19.88178444	-1.52738988	-7.61612988	0.32406405	-2.11121082	-3.89223170	-0.16320553	-0.69465584	1.69491982	-0.70598865	144.30622864	-180.92382813	-222.68231201	566.35772705	-365.91516113	0.70399845	1.26515007	0.78876078	0.66563463	0.82731575	0.88325691	-0.33610913	-0.99361634	2.98419762	1.09081829	-0.05425432	2.68386149	0.60315162	1.15509176	1.07421696	47.17824554	366.99960327	-16.62573433	230.54434204	326.49124146	48.60967636	11.12519360	20.13694572
-24.11467171	-18.93776321	9.00959206	77.07479858	78.89154053	-19.23872375	12.05286503	14.81538296	10.59832573	-34.82167435	48.64971542	43.04789734	148.97167969	112.49061584	36.79142380	70.80064392	75.77756500	-14.08368206	46.00989532	27.20822906	-2.22740221	33.98857117	93.96981049	0.54802161	429.61642456	-19.43804741	-1.34030426	-7.47816944	0.81638086	-1.81532609	-3.85848808	-0.17421792	-1.04189360	2.14248514	-0.71514130	-20.47315788	-193.20135498	-137.89460754	630.66467285	-365.92187500	0.70625824	1.26805019	0.79169565	0.68958026	0.90699840	0.87975800	-0.69251889	0.13181499	2.43669653	0.47805879	0.63598317	1.90380824	0.92998958	1.09168780	1.31275833	97.03070068	273.19647217	-48.74546051	181.20536804	342.57693481	49.54391861	12.01482677	19.71682549
-23.81182861	-20.10107231	8.77002335	76.67366791	79.42945862	-19.94463158	10.36433983	14.30053425	11.48367977	-35.12075043	48.40742111	43.31079483	150.14884949	113.00350952	37.43133926	70.45453644	78.03240204	-15.41215134	47.23433304	27.95138550	-3.50782037	33.28749084	94.67699432	0.03194189	430.08114624	-19.00474167	-1.19259131	-7.67810917	1.80837739	-1.33495748	-3.95489049	-0.34812441	-1.18368673	2.48870063	-1.09000540	-204.89064026	-172.30017090	-43.50588226	675.69055176	-357.96017456	0.70859045	1.27115905	0.79463625	0.70865452	0.95201665	0.88653684	0.27128053	-2.52788329	3.45684552	2.21045280	-0.56988192	3.23022413	1.50443971	0.69470799	1.22102606	121.59680939	196.78273010	-80.15711212	126.52635956	360.80773926	50.52184296	12.66735744	19.30638695
-23.53070068	-21.12429237	8.41676426	76.36666870	79.88330841	-20.59729004	8.41190720	13.74106598	12.44830799	-35.24680328	48.23131180	43.58526230	151.40153503	113.31064606	38.28435135	70.45901489	80.39094543	-16.68940353	48.66933060	29.20302773	-5.20474482	32.81702805	95.11862946	-1.41429377	430.73065186	-18.62293053	-0.67676103	-7.93264627	2.25262117	-1.06823695	-3.86470819	0.02526295	-0.99138707	2.32003665	-1.11292732	-297.09762573	-145.74299622	54.55750275	704.19970703	-326.22024536	0.71097445	1.27436042	0.79761267	0.72049993	0.96338069	0.90014958	0.24363181	-2.50331330	4.12425518	2.55873609	-0.23275650	3.74807358	1.34456241	1.27539670	1.22581851	115.49228668	143.69699097	-104.73503113	74.19120026	374.55722046	51.47867584	13.05762863	18.94878006
-23.30430984	-21.97796249	7.99591351	76.17388916	80.21102905	-21.18414688	6.22332239	13.10047913	13.44863033	-35.23096848	48.12224197	43.87245560	152.70526123	113.43910217	39.31681824	70.83311462	82.79698944	-17.77796173	50.29722595	30.85910988	-7.21773243	32.51105118	95.42866516	-3.20777130	431.26370239	-18.33389473	0.42207512	-8.13235378	2.42443395	-0.69108987	-3.18405247	0.08287910	-1.29475260	2.37932181	-0.94725996	-231.32891846	-136.70686340	146.44407654	720.13720703	-269.71102905	0.71338314	1.27755272	0.80063683	0.72287679	0.94869053	0.91375190	-0.34633845	-0.65278041	2.57365704	0.69400162	0.78220814	2.72605133	0.95452684	1.59196067	1.44745827	80.55894470	116.87116241	-118.38122559	31.00385666	379.17089844	52.35253143	13.18733215	18.68758392
-23.14486313	-22.63398933	7.55404520	76.10810852	80.39057922	-21.70349312	3.84044957	12.35757446	14.44211197	-35.10824585	48.07010269	44.16553497	154.01252747	113.43287659	40.46936035	71.54234314	85.22307587	-18.58370399	52.07736588	32.77642059	-9.40991497	32.18999481	95.73293304	-4.40905714	431.44128418	-18.16407013	0.63491094	-8.34843254	2.67666101	-1.02010429	-2.90465355	0.08563592	-1.84959269	2.07862234	-1.15315902	-35.82819366	-156.53082275	220.39550781	727.64520264	-199.28674316	0.71578091	1.28066587	0.80369574	0.71357363	0.91741771	0.91958743	0.43245569	-2.30528402	2.09692454	1.04299188	0.02299043	3.18570495	1.13708830	1.03065622	1.44480586	27.18004227	117.55249786	-119.36780548	1.77657557	371.91543579	53.09869385	13.08826447	18.54907417
-23.04128456	-23.04265976	7.13200426	76.16278839	80.42984009	-22.16164017	1.31980407	11.51640987	15.38388443	-34.90982437	48.05252838	44.44985580	155.26841736	113.34928894	41.66656494	72.49200439	87.66053009	-19.08259201	53.92919922	34.79627228	-11.64805508	31.67886543	96.10064697	-4.13742542	431.29367065	-18.11301994	-0.01252418	-7.64986753	2.65276909	-1.74116600	-3.23954058	0.64252204	-1.38873196	1.63681793	-1.44712305	181.71260071	-200.61537170	265.95834351	728.86389160	-128.32128906	0.71812820	1.28365660	0.80675220	0.69311649	0.87565106	0.91128862	0.93195587	-2.84134173	4.26513624	2.48160291	-0.68581462	4.25809669	1.57608879	0.93127936	1.20069420	-16.99515533	139.54968262	-108.45465088	-11.07412720	351.97903442	53.69962692	12.83364773	18.52851105
-22.96750069	-23.16020966	6.76983738	76.30923462	80.37036133	-22.56719780	-1.26645875	10.60994720	16.22361374	-34.65634537	48.03716278	44.70453262	156.42655945	113.25364685	42.82868195	73.54600525	90.10449219	-19.32855606	55.73512268	36.76292801	-13.83641815	30.89384460	96.58826447	-2.33771729	431.00024414	-18.14445877	0.32681638	-6.16801310	2.51808834	-1.24987292	-2.93249583	1.23146629	-0.89680409	1.58639336	-1.05148733	313.17666626	-251.88600159	277.11145020	722.77441406	-65.66825104	0.72039318	1.28649616	0.80975366	0.66507584	0.82713693	0.88672608	0.23820607	-0.59651136	3.95400834	1.37225962	0.00301314	3.22874880	1.42856586	1.15023983	1.05882049	-17.84968185	168.52519226	-88.43569183	-7.52193022	321.39956665	54.16738510	12.54039097	18.58325005
-22.90005302	-22.99448204	6.50247002	76.50891113	80.27189636	-22.92650986	-3.82909131	9.68944359	16.91279411	-34.35621643	47.98984909	44.90867996	157.45260620	113.20853424	43.88468933	74.55993652	92.53521729	-19.40934563	57.37562943	38.57097626	-15.92601299	29.86899757	97.23759460	-0.11796984	430.77294922	-18.19408417	0.88294548	-6.17510605	2.83236361	-0.90078139	-3.07276607	1.52779067	-1.03161585	1.13076317	-0.72307348	317.23699951	-291.72985840	253.69036865	706.68261719	-15.73983192	0.72255772	1.28917038	0.81265008	0.63347667	0.77796113	0.84970266	0.48509467	-0.95041019	2.59276700	1.06987309	0.16031906	2.68235493	1.00057399	0.90242654	1.02772355	37.50989151	190.09739685	-63.19281769	10.22627735	285.37365723	54.53269577	12.34363365	18.64476395
-22.83404732	-22.66023636	6.34473419	76.72689056	80.18390656	-23.23953247	-6.26537991	8.80496979	17.41700554	-34.00920868	47.88504410	45.05227280	158.32997131	113.26119232	44.78747177	75.41107178	94.90523529	-19.37769699	58.77370453	40.19136810	-17.88851166	28.73388863	97.99958038	1.12967837	430.87863159	-18.20599174	0.76340288	-6.37201500	3.17560768	-1.04125583	-3.56397271	1.93437922	-0.51621622	0.22835155	-0.50139791	235.04064941	-309.04364014	200.63363647	678.58947754	18.45991516	0.72461510	1.29169202	0.81541115	0.60111302	0.73754460	0.80677813	0.91309917	-2.16002154	4.03143358	2.63831878	-0.45850918	3.41586423	1.17057776	0.56557232	0.96889436	134.65275574	194.53445435	-37.18143463	38.05560684	251.30741882	54.82669449	12.35457230	18.65681267
-22.78701210	-22.38731956	6.28596306	76.93399811	80.13280487	-23.49724770	-8.47471714	7.99502277	17.72158432	-33.61160278	47.71048737	45.14058304	159.07238770	113.43721008	45.52405930	76.01358032	97.15132141	-19.24180984	59.90908432	41.62753677	-19.68587875	27.62872314	98.74192047	1.05595863	431.52117920	-18.15881157	1.38382113	-5.17317772	3.34096646	-0.05852963	-3.13543105	2.11232257	0.35169190	-0.45278391	0.26923153	178.14335632	-302.44320679	126.61543274	638.66345215	35.78228760	0.72656548	1.29410625	0.81802541	0.56933504	0.71488494	0.76167947	-0.26795295	-0.59483939	4.55512428	1.96663702	-0.09520137	2.64687681	1.20455372	0.58125794	1.09400952	247.76609802	176.82362366	-15.07195854	70.64853668	227.30325317	55.07294083	12.63945484	18.60078812
-22.78349876	-22.43284416	6.29790115	77.10260773	80.13246155	-23.68431091	-10.38130093	7.28967714	17.83046150	-33.15980911	47.46473312	45.18763351	159.73208618	113.74078369	46.11710358	76.31560516	99.22251892	-19.03442001	60.80844116	42.86483383	-21.26421738	26.63312721	99.33737183	0.55068827	432.68496704	-18.05485916	2.47140431	-5.63875008	3.53583980	0.73123515	-3.21178460	1.92375720	-0.47131574	-0.05735388	0.16800390	265.34078979	-277.28964233	42.89703369	589.44543457	40.32548904	0.72841167	1.29648244	0.82048643	0.53848690	0.71545720	0.71450049	0.10002656	-0.44890350	2.97935605	1.56183970	0.92876095	2.09373260	0.71689224	1.13258123	1.28357470	347.72509766	139.66165161	-0.61785066	102.66676331	220.18969727	55.29349899	13.22766876	18.48344612
-22.83577347	-22.97759056	6.34378433	77.20867157	80.19532013	-23.78614807	-11.95011806	6.71353865	17.76545143	-32.65198517	47.15338516	45.20873642	160.39427185	114.15708923	46.61924362	76.29576111	101.09747314	-18.85057640	61.53379440	43.86359787	-22.56104088	25.76564407	99.71947479	0.95188653	434.18249512	-17.90592384	2.37466955	-6.10019207	3.49045944	0.38672444	-3.58855772	2.02362728	-0.74817252	-0.29561213	-0.15952629	522.38098145	-239.07548523	-38.61982346	534.63476563	42.65865326	0.73015785	1.29889953	0.82278633	0.50976229	0.73853403	0.66512650	0.64184028	-1.11208534	2.59106088	1.84522796	1.24079180	2.42867947	0.38907593	1.52252448	1.17006207	406.61416626	93.93666840	4.57232380	129.83879089	233.69578552	55.51435089	14.12104511	18.32051659
-22.95400620	-24.07854271	6.38546276	77.24495697	80.33303833	-23.79663467	-13.18906021	6.28212500	17.56629562	-32.08880234	46.78585052	45.21608734	161.15246582	114.65760803	47.09801102	75.97717285	102.77954865	-18.75999832	62.16921616	44.57964706	-23.52083969	25.01893234	99.89893341	3.25478816	435.77841187	-17.73452568	2.10252309	-4.78955603	3.65130734	0.55434537	-2.67472816	1.95875394	-0.36643869	-0.05140510	0.07369366	860.37878418	-188.09588623	-107.64647675	477.18487549	58.32385635	0.73181546	1.30142117	0.82491964	0.48617876	0.77587187	0.61479878	0.03010676	-0.65551341	2.75482821	1.14466202	0.94344217	2.30919719	0.59217644	1.36773694	0.95354259	410.92416382	51.99029922	1.18830180	149.34355164	267.39349365	55.76277161	15.29386902	18.13757324
-23.16553307	-25.66023254	6.39168549	77.23120117	80.55287933	-23.72154999	-14.13901615	5.99798489	17.28464127	-31.47224998	46.37144470	45.21448898	162.08024597	115.20849609	47.61643982	75.43455505	104.27671051	-18.69081306	62.80198669	44.99193192	-24.11568260	24.41799164	99.94728851	7.45085192	437.24768066	-17.57409096	1.80683649	-4.63589191	3.92350006	0.16701740	-2.71384239	2.24196935	-1.41691566	0.57469517	-0.13346013	1147.91015625	-119.45763397	-156.49830627	418.49301147	105.32656860	0.73340607	1.30407584	0.82688713	0.46965271	0.81630629	0.56620568	-0.14756465	-0.82315814	2.77492023	1.09988523	0.97157371	2.18826342	0.79266471	1.43806720	0.67369652	366.97863770	21.86252213	-8.53344917	159.83038330	316.32543945	56.06111908	16.69625092	17.97120667
-23.48997879	-27.53029633	6.34518242	77.20634460	80.85066223	-23.57506943	-14.85876560	5.84811878	16.97219467	-30.80133820	45.91897583	45.20151901	163.21978760	115.77642059	48.22168732	74.76985168	105.58447266	-18.43094826	63.49342346	45.11012268	-24.34935951	24.05089569	99.94300842	12.55784130	438.41848755	-17.45786667	1.38200009	-4.59015560	3.92319608	-0.40799519	-2.73632026	2.36240840	-1.86908865	0.68270612	-0.25739953	1279.41088867	-27.14566040	-180.47615051	359.55474854	197.94299316	0.73495102	1.30685925	0.82870185	0.45774025	0.85257125	0.52436304	0.44910839	-1.20916128	2.55781651	1.41708851	0.69653195	2.35855174	0.98448306	1.26183903	0.53786999	290.52447510	7.16276217	-21.74118614	161.39981079	372.00927734	56.41901016	18.26075554	17.85504341
-23.90603828	-29.43768120	6.24367285	77.20888519	81.20297241	-23.37283134	-15.41234970	5.80124903	16.67129707	-30.06982994	45.44064713	45.17377472	164.57893372	116.33068085	48.94072342	74.08058167	106.68772888	-17.73085976	64.25364685	44.95381927	-24.24350166	24.04023552	99.93106842	17.46730995	439.22521973	-17.39874840	1.45961368	-2.76846027	4.04714155	-0.06910541	-1.10478640	2.02857327	-0.80279040	0.43898788	0.89393258	1219.78051758	89.97756958	-178.32858276	302.93035889	337.74301147	0.73645699	1.30975330	0.83039671	0.44512442	0.88300955	0.49544170	0.17386401	-0.95969999	2.46149158	0.72748590	-0.14075008	2.17936707	1.28584731	0.43848121	0.70613766	196.45408630	8.60305882	-35.73147964	155.25637817	424.77511597	56.82669067	19.90527725	17.79736328
-24.36915016	-31.16746712	6.09411001	77.26065826	81.56748962	-23.12681198	-15.86059093	5.80997181	16.41055870	-29.26962662	44.95388794	45.13240051	166.12742615	116.84613037	49.77597046	73.44960022	107.58139038	-16.40083504	65.04762268	44.53458023	-23.82974434	24.50416565	99.93756866	21.49138451	439.69412231	-17.37273216	2.04447341	-3.27031279	4.43089437	-0.49517122	-1.03817856	1.89051282	-1.22680354	-0.06482860	1.08808005	1022.99829102	225.18434143	-151.45411682	253.51812744	511.44900513	0.73791397	1.31273937	0.83202261	0.42796057	0.90782994	0.48322672	0.10799377	-0.89606947	3.24323773	1.02782035	-0.45701602	2.23133540	1.44485950	-0.02500217	1.00065303	99.06783295	25.37199402	-48.43404770	143.21652222	465.13699341	57.25554657	21.53849030	17.76890564
-24.84684753	-32.60394669	5.90556479	77.36210632	81.89178467	-22.84437370	-16.25499725	5.81873608	16.20437241	-28.39503098	44.48004532	45.08459854	167.80296326	117.30611420	50.70504761	72.95049286	108.29502106	-14.36223793	65.82704163	43.85802078	-23.15395927	25.50681496	100.00789642	24.37290192	439.85238647	-17.33084679	2.20804691	-3.88521290	4.63295603	-1.40415156	-1.26217282	1.78306377	-2.75096726	0.23199651	0.63988143	785.85906982	366.16381836	-102.40430450	217.09718323	698.84130859	0.73930538	1.31579781	0.83363628	0.40613398	0.92603987	0.48775536	0.53546482	-1.12260592	2.88582516	1.42867470	-0.02212315	2.17559981	1.30377555	0.27715182	1.02437365	14.81382465	57.04459381	-58.62515640	127.46271515	484.07888794	57.66556168	23.07042694	17.71899223
